file,round,tick,seconds,att_team,vic_team,att_side,vic_side,hp_dmg,arm_dmg,is_bomb_planted,bomb_site,hitbox,wp,wp_type,att_id,att_rank,vic_id,vic_rank,att_pos_x,att_pos_y,vic_pos_x,vic_pos_y
esea_match_13770997.dem,1,15972,124.3761,Animal Style,Hentai Hooligans,CounterTerrorist,Terrorist,18,9,FALSE,,Stomach,USP,Pistol,76561198048742900,0,76561198082200400,0,-1499.69,63.33829,-669.5558,-79.76957
esea_match_13770997.dem,1,16058,125.0495,Animal Style,Hentai Hooligans,CounterTerrorist,Terrorist,100,0,FALSE,,Head,USP,Pistol,76561198055054700,0,76561197961009200,0,-1066.874,3.44563,-614.1868,-91.70777
esea_match_13770997.dem,1,16066,125.1121,Hentai Hooligans,Animal Style,Terrorist,CounterTerrorist,12,7,FALSE,,RightArm,Glock,Pistol,76561198082200400,0,76561198055054700,0,-747.3146,-49.32681,-1065.556,9.381622
esea_match_13770997.dem,1,16108,125.441,Animal Style,Hentai Hooligans,CounterTerrorist,Terrorist,15,7,FALSE,,Chest,USP,Pistol,76561198048742900,0,76561198082200400,0,-1501.861,49.19798,-748.4188,-53.46922
esea_match_13770997.dem,1,16188,126.0674,Hentai Hooligans,Animal Style,Terrorist,CounterTerrorist,94,0,FALSE,,Head,Glock,Pistol,76561198082200400,0,76561198048742900,0,-756.2186,-80.94859,-1500.078,60.65815
esea_match_13770997.dem,1,16210,126.2397,Hentai Hooligans,Animal Style,Terrorist,CounterTerrorist,6,0,FALSE,,Head,Glock,Pistol,76561198082200400,0,76561198048742900,0,-751.6216,-55.69779,-1499.893,61.62376
esea_match_13770997.dem,1,16496,128.4791,Animal Style,Hentai Hooligans,CounterTerrorist,Terrorist,13,6,FALSE,,Chest,USP,Pistol,76561198055191000,0,76561198133908300,0,-1878.242,527.7095,-632.5327,69.1092
esea_match_13770997.dem,1,16510,128.5888,Hentai Hooligans,Animal Style,Terrorist,CounterTerrorist,87,0,FALSE,,Head,Glock,Pistol,76561198037331400,0,76561198055054700,0,-1025.829,-487.7901,-1051.822,98.66519
esea_match_13770997.dem,1,16514,128.6201,Hentai Hooligans,Animal Style,Terrorist,CounterTerrorist,9,5,FALSE,,Chest,Glock,Pistol,76561198082200400,0,76561198055191000,0,-702.2363,93.98489,-1877.25,530.4081
esea_match_13770997.dem,1,16530,128.7454,Animal Style,Hentai Hooligans,CounterTerrorist,Terrorist,13,6,FALSE,,RightArm,USP,Pistol,76561198055191000,0,76561198082200400,0,-1875.663,534.7057,-701.8441,95.10104
esea_match_13770997.dem,1,16530,128.7454,Animal Style,Hentai Hooligans,CounterTerrorist,Terrorist,3,1,FALSE,,Chest,USP,Pistol,76561198055191000,0,76561198133908300,0,-1875.663,534.7057,-642.4961,60.08743
esea_match_13770997.dem,1,16562,128.9959,Animal Style,Hentai Hooligans,CounterTerrorist,Terrorist,13,6,FALSE,,RightArm,USP,Pistol,76561198055191000,0,76561198082200400,0,-1880.191,522.7754,-705.1382,86.38733
esea_match_13770997.dem,1,17014,132.5352,Hentai Hooligans,Animal Style,Terrorist,CounterTerrorist,9,5,FALSE,,Chest,Glock,Pistol,76561198082200400,0,76561198055191000,0,-789.0594,156.5308,-1878.863,518.6008
esea_match_13770997.dem,1,17048,132.8015,Hentai Hooligans,Animal Style,Terrorist,CounterTerrorist,9,5,FALSE,,Chest,Glock,Pistol,76561198082200400,0,76561198055191000,0,-788.0546,159.6495,-1882.112,507.5257
esea_match_13770997.dem,1,17104,133.2399,Animal Style,Hentai Hooligans,CounterTerrorist,Terrorist,41,0,FALSE,,Head,USP,Pistol,76561198055191000,0,76561198082200400,0,-1882.543,506.9022,-782.783,176.0159
esea_match_13770997.dem,1,17252,134.3988,Hentai Hooligans,Animal Style,Terrorist,CounterTerrorist,92,0,FALSE,,Head,Glock,Pistol,76561198798659600,0,76561198169360500,0,-1089.135,-194.6018,-1890.576,-358.8826
esea_match_13770997.dem,1,17338,135.0722,Hentai Hooligans,Animal Style,Terrorist,CounterTerrorist,8,0,FALSE,,Head,Glock,Pistol,76561198798659600,0,76561198169360500,0,-1104.001,-127.941,-1888.107,-367.5803
esea_match_13770997.dem,1,17426,135.7613,Hentai Hooligans,Animal Style,Terrorist,CounterTerrorist,7,3,FALSE,,Chest,Glock,Pistol,76561198798659600,0,76561198055191000,0,-1154.541,-64.86525,-1849.73,579.1832
esea_match_13770997.dem,1,17524,136.5287,Hentai Hooligans,Animal Style,Terrorist,CounterTerrorist,66,0,FALSE,,Head,Glock,Pistol,76561198133908300,0,76561198055191000,0,-865.5694,184.4498,-1884.098,514.4155
esea_match_13770997.dem,1,17814,138.7994,Animal Style,Hentai Hooligans,CounterTerrorist,Terrorist,100,0,FALSE,,Head,USP,Pistol,76561198165334100,0,76561198798659600,0,-1948.864,37.30251,-1254.807,-222.8292
esea_match_13770997.dem,1,18446,143.7482,Hentai Hooligans,Animal Style,Terrorist,CounterTerrorist,12,7,FALSE,,Stomach,Glock,Pistol,76561198133908300,0,76561198165334100,0,-1017.86,158.3742,-1939.687,-216.9002
esea_match_13770997.dem,1,18470,143.9361,Hentai Hooligans,Animal Style,Terrorist,CounterTerrorist,12,7,FALSE,,Stomach,Glock,Pistol,76561198037331400,0,76561198165334100,0,-909.347,-329.9846,-1944.682,-217.387
esea_match_13770997.dem,1,18580,144.7974,Hentai Hooligans,Animal Style,Terrorist,CounterTerrorist,10,5,FALSE,,Chest,Glock,Pistol,76561198037331400,0,76561198165334100,0,-905.7943,-285.3825,-1940.897,-255.1805
esea_match_13770997.dem,1,18650,145.3456,Hentai Hooligans,Animal Style,Terrorist,CounterTerrorist,10,5,FALSE,,Chest,Glock,Pistol,76561198037331400,0,76561198165334100,0,-905.2878,-268.6842,-1941.701,-273.6113
esea_match_13770997.dem,1,18662,145.4395,Animal Style,Hentai Hooligans,CounterTerrorist,Terrorist,100,0,FALSE,,Head,USP,Pistol,76561198165334100,0,76561198037331400,0,-1941.733,-273.8968,-905.2958,-269.6681
esea_match_13770997.dem,1,19726,153.7709,Hentai Hooligans,Animal Style,Terrorist,CounterTerrorist,11,6,TRUE,B,RightArm,Glock,Pistol,76561198133908300,0,76561198165334100,0,-1007.29,-304.2662,-1552.42,-2.620028
esea_match_13770997.dem,1,19794,154.3034,Hentai Hooligans,Animal Style,Terrorist,CounterTerrorist,14,8,TRUE,B,Stomach,Glock,Pistol,76561198133908300,0,76561198165334100,0,-1115.762,-289.6938,-1560.32,100.7296
esea_match_13770997.dem,1,19832,154.6009,Hentai Hooligans,Animal Style,Terrorist,CounterTerrorist,11,6,TRUE,B,Chest,Glock,Pistol,76561198133908300,0,76561198165334100,0,-1159.977,-260.0669,-1580.976,114.4609
esea_match_13770997.dem,1,19850,154.7419,Hentai Hooligans,Animal Style,Terrorist,CounterTerrorist,11,6,TRUE,B,Chest,Glock,Pistol,76561198133908300,0,76561198165334100,0,-1166.785,-230.7419,-1577.083,119.2369
esea_match_13770997.dem,1,19870,154.8985,Animal Style,Hentai Hooligans,CounterTerrorist,Terrorist,16,7,TRUE,B,Chest,USP,Pistol,76561198165334100,0,76561198133908300,0,-1574.31,122.2931,-1164.43,-196.6611
esea_match_13770997.dem,1,20000,155.9164,Hentai Hooligans,Animal Style,Terrorist,CounterTerrorist,9,6,TRUE,B,Chest,Glock,Pistol,76561198133908300,0,76561198165334100,0,-1202.281,-257.382,-1559.736,158.1718
esea_match_13770997.dem,2,23922,186.5484,Hentai Hooligans,Animal Style,Terrorist,CounterTerrorist,70,0,FALSE,,Generic,HE,Grenade,76561198037331400,0,76561198169360500,0,-1973.182,-2064.255,-2741.25,-1523.163
esea_match_13770997.dem,2,24596,191.7478,Animal Style,Hentai Hooligans,CounterTerrorist,Terrorist,45,1,FALSE,,Chest,Deagle,Pistol,76561198169360500,0,76561198082200400,0,-2121.641,-1264.052,-2658.519,-1487.576
esea_match_13770997.dem,2,24786,193.2355,Animal Style,Hentai Hooligans,CounterTerrorist,Terrorist,44,1,FALSE,,Chest,Deagle,Pistol,76561198169360500,0,76561198037331400,0,-2117.319,-1292.842,-2785.227,-1449.125
esea_match_13770997.dem,2,24918,194.2691,Hentai Hooligans,Animal Style,Terrorist,CounterTerrorist,12,1,FALSE,,Chest,AK47,Rifle,76561198798659600,0,76561198048742900,0,-1558.568,-980.8665,-1027.62,-543.3734
esea_match_13770997.dem,2,26148,203.9003,Hentai Hooligans,Animal Style,Terrorist,CounterTerrorist,81,0,FALSE,,Head,AK47,Rifle,76561198082200400,0,76561198165334100,0,-2046.343,-1315.114,-1986.17,-1118.482
esea_match_13770997.dem,2,26160,203.9943,Hentai Hooligans,Animal Style,Terrorist,CounterTerrorist,19,0,FALSE,,Head,AK47,Rifle,76561198082200400,0,76561198165334100,0,-2046.343,-1315.114,-1989.895,-1117.564
esea_match_13770997.dem,2,26164,204.0256,Hentai Hooligans,Animal Style,Terrorist,CounterTerrorist,35,0,FALSE,,Chest,AK47,Rifle,76561198798659600,0,76561198055191000,0,-1553.57,-860.6231,-1441.943,-261.4242
esea_match_13770997.dem,2,26176,204.1196,Hentai Hooligans,Animal Style,Terrorist,CounterTerrorist,35,0,FALSE,,Chest,AK47,Rifle,76561198798659600,0,76561198055191000,0,-1554.737,-860.3862,-1438.076,-262.0744
esea_match_13770997.dem,2,26190,204.2292,Hentai Hooligans,Animal Style,Terrorist,CounterTerrorist,30,0,FALSE,,Chest,AK47,Rifle,76561198798659600,0,76561198055191000,0,-1554.737,-860.3862,-1431.055,-263.3193
esea_match_13770997.dem,2,26564,207.1577,Animal Style,Hentai Hooligans,CounterTerrorist,Terrorist,39,1,FALSE,,Chest,Deagle,Pistol,76561198169360500,0,76561198082200400,0,-1755.488,-1869.997,-1729.077,-919.7549
esea_match_13770997.dem,2,26626,207.6432,Animal Style,Hentai Hooligans,CounterTerrorist,Terrorist,16,1,FALSE,,Chest,Deagle,Pistol,76561198169360500,0,76561198082200400,0,-1768.179,-1869.558,-1722.179,-869.5566
esea_match_13770997.dem,2,26632,207.6902,Animal Style,Hentai Hooligans,CounterTerrorist,Terrorist,87,12,FALSE,,Head,CZ,Pistol,76561198048742900,0,76561198798659600,0,-996.3995,-285.289,-1022.585,-572.5071
esea_match_13770997.dem,2,26634,207.7059,Hentai Hooligans,Animal Style,Terrorist,CounterTerrorist,88,16,FALSE,,Head,AK47,Rifle,76561198798659600,0,76561198048742900,0,-1018.211,-570.1318,-994.205,-285.9219
esea_match_13770997.dem,2,28032,218.6526,Animal Style,Hentai Hooligans,CounterTerrorist,Terrorist,56,11,FALSE,,Head,CZ,Pistol,76561198055054700,0,76561198037331400,0,-1100.708,-971.1757,-1726.202,-788.1077
esea_match_13770997.dem,2,28132,219.4356,Hentai Hooligans,Animal Style,Terrorist,CounterTerrorist,24,4,FALSE,,Chest,Negev,Heavy,76561197961009200,0,76561198055054700,0,-1506.918,-745.7065,-1143.102,-970.7615
esea_match_13770997.dem,2,28142,219.5139,Animal Style,Hentai Hooligans,CounterTerrorist,Terrorist,84,12,FALSE,,Head,CZ,Pistol,76561198055054700,0,76561197961009200,0,-1146.536,-971.1162,-1507.402,-746.5615
esea_match_13770997.dem,2,28150,219.5766,Hentai Hooligans,Animal Style,Terrorist,CounterTerrorist,24,4,FALSE,,Chest,Negev,Heavy,76561197961009200,0,76561198055054700,0,-1507.603,-746.9098,-1150.885,-975.2092
esea_match_13770997.dem,2,28154,219.6079,Animal Style,Hentai Hooligans,CounterTerrorist,Terrorist,16,3,FALSE,,LeftArm,CZ,Pistol,76561198055054700,0,76561197961009200,0,-1152.059,-976.2076,-1507.692,-747.0543
esea_match_13770997.dem,2,28382,221.3932,Hentai Hooligans,Animal Style,Terrorist,CounterTerrorist,3,0,FALSE,,Chest,AK47,Rifle,76561198133908300,0,76561198055054700,0,-1710.291,-774.4423,-959.7886,-954.0461
esea_match_13770997.dem,2,28394,221.4871,Hentai Hooligans,Animal Style,Terrorist,CounterTerrorist,33,4,FALSE,,Stomach,AK47,Rifle,76561198133908300,0,76561198055054700,0,-1710.437,-775.041,-959.2395,-956.1937
esea_match_13770997.dem,2,28406,221.5811,Hentai Hooligans,Animal Style,Terrorist,CounterTerrorist,16,0,FALSE,,RightLeg,AK47,Rifle,76561198133908300,0,76561198055054700,0,-1710.673,-776.0538,-959.5394,-958.1349
esea_match_13770997.dem,3,40775,318.2537,Animal Style,Hentai Hooligans,CounterTerrorist,Terrorist,27,3,FALSE,,Chest,AK47,Rifle,76561198055191000,0,76561198798659600,0,-1708.477,-308.4746,-1720.182,-939.371
esea_match_13770997.dem,3,40789,318.3633,Animal Style,Hentai Hooligans,CounterTerrorist,Terrorist,33,4,FALSE,,Stomach,AK47,Rifle,76561198055191000,0,76561198798659600,0,-1708.477,-308.4746,-1720.002,-932.5344
esea_match_13770997.dem,3,40815,318.5669,Animal Style,Hentai Hooligans,CounterTerrorist,Terrorist,27,3,FALSE,,RightArm,AK47,Rifle,76561198055191000,0,76561198798659600,0,-1708.477,-308.4746,-1719.898,-927.1689
esea_match_13770997.dem,3,40853,318.8644,Animal Style,Hentai Hooligans,CounterTerrorist,Terrorist,13,4,FALSE,,Stomach,AK47,Rifle,76561198055191000,0,76561198798659600,0,-1708.466,-308.1179,-1704.818,-931.4574
esea_match_13770997.dem,3,41141,321.1195,Hentai Hooligans,Animal Style,Terrorist,CounterTerrorist,100,0,FALSE,,Head,AK47,Rifle,76561198133908300,0,76561198169360500,0,-2443.99,-1938.371,-3368.993,-2200.759
esea_match_13770997.dem,3,41683,325.3636,Hentai Hooligans,Animal Style,Terrorist,CounterTerrorist,34,0,FALSE,,Chest,AK47,Rifle,76561198082200400,0,76561198048742900,0,-1719.399,-884.548,-887.06,-416.4912
esea_match_13770997.dem,3,42253,329.8268,Hentai Hooligans,Animal Style,Terrorist,CounterTerrorist,42,0,FALSE,,Stomach,Negev,Heavy,76561197961009200,0,76561198048742900,0,-487.1168,-663.2815,-655.2308,-18.13674
esea_match_13770997.dem,3,42263,329.9051,Hentai Hooligans,Animal Style,Terrorist,CounterTerrorist,24,0,FALSE,,Chest,Negev,Heavy,76561197961009200,0,76561198048742900,0,-486.6728,-662.447,-662.5066,-19.24253
esea_match_13770997.dem,3,42681,333.1782,Animal Style,Hentai Hooligans,CounterTerrorist,Terrorist,21,6,FALSE,,Chest,P250,Pistol,76561198165334100,0,76561198133908300,0,-2793.956,736.0282,-2551.128,208.0687
esea_match_13770997.dem,3,42699,333.3191,Animal Style,Hentai Hooligans,CounterTerrorist,Terrorist,21,6,FALSE,,Chest,P250,Pistol,76561198165334100,0,76561198133908300,0,-2792.621,736.6587,-2559.477,205.0701
esea_match_13770997.dem,3,42765,333.8359,Animal Style,Hentai Hooligans,CounterTerrorist,Terrorist,21,6,FALSE,,Chest,P250,Pistol,76561198165334100,0,76561198133908300,0,-2830.148,719.54,-2563.507,203.629
esea_match_13770997.dem,3,42771,333.8829,Hentai Hooligans,Animal Style,Terrorist,CounterTerrorist,100,0,FALSE,,Head,AK47,Rifle,76561198133908300,0,76561198165334100,0,-2563.507,203.629,-2833.601,717.8952
esea_match_13770997.dem,3,42783,333.9768,Hentai Hooligans,Animal Style,Terrorist,CounterTerrorist,15,5,FALSE,,Stomach,Mac10,SMG,76561198037331400,0,76561198055191000,0,-1674.382,-129.8451,-1229.889,272.9603
esea_match_13770997.dem,3,42793,334.0551,Hentai Hooligans,Animal Style,Terrorist,CounterTerrorist,5,2,FALSE,,RightArm,Mac10,SMG,76561198037331400,0,76561198055191000,0,-1667.796,-131.4153,-1225.501,271.7469
esea_match_13770997.dem,3,42803,334.1335,Hentai Hooligans,Animal Style,Terrorist,CounterTerrorist,1,0,FALSE,,LeftArm,Mac10,SMG,76561198037331400,0,76561198055191000,0,-1667.945,-127.9439,-1222.546,270.9601
esea_match_13770997.dem,3,42881,334.7442,Hentai Hooligans,Animal Style,Terrorist,CounterTerrorist,25,0,FALSE,,Chest,Mac10,SMG,76561198037331400,0,76561198055054700,0,-1609.777,-31.17294,-1394.605,79.01234
esea_match_13770997.dem,3,42891,334.8225,Hentai Hooligans,Animal Style,Terrorist,CounterTerrorist,25,0,FALSE,,Chest,Mac10,SMG,76561198037331400,0,76561198055054700,0,-1607.78,-14.06531,-1390.809,76.18217
esea_match_13770997.dem,3,42913,334.9948,Animal Style,Hentai Hooligans,CounterTerrorist,Terrorist,16,8,FALSE,,RightArm,USP,Pistol,76561198055054700,0,76561198037331400,0,-1384.05,66.78043,-1612.321,22.99365
esea_match_13770997.dem,3,42939,335.1984,Hentai Hooligans,Animal Style,Terrorist,CounterTerrorist,25,0,FALSE,,Chest,Mac10,SMG,76561198037331400,0,76561198055054700,0,-1611.368,21.36233,-1380.308,59.58135
esea_match_13770997.dem,3,42949,335.2767,Hentai Hooligans,Animal Style,Terrorist,CounterTerrorist,25,0,FALSE,,Chest,Mac10,SMG,76561198037331400,0,76561198055054700,0,-1609.647,12.23889,-1379.453,55.48216
esea_match_13770997.dem,3,43037,335.9657,Hentai Hooligans,Animal Style,Terrorist,CounterTerrorist,79,0,FALSE,,Head,Mac10,SMG,76561198037331400,0,76561198055191000,0,-1625.127,82.97556,-1257.141,284.9131
esea_match_13770997.dem,3,43659,340.8362,Hentai Hooligans,Hentai Hooligans,Terrorist,Terrorist,7,3,FALSE,,Stomach,USP,Pistol,76561198082200400,0,76561197961009200,0,-1017.365,319.2582,-969.3978,219.5875
esea_match_13770997.dem,4,46840,365.5798,World,Hentai Hooligans,None,Terrorist,8,0,FALSE,,Generic,Unknown,Unkown,0,0,76561197961009200,0,0,0,0,0
esea_match_13770997.dem,4,46932,366.3002,World,Hentai Hooligans,None,Terrorist,8,0,FALSE,,Generic,Unknown,Unkown,0,0,76561198082200400,0,0,0,0,0
esea_match_13770997.dem,4,46960,366.5195,Animal Style,Hentai Hooligans,CounterTerrorist,Terrorist,1,0,FALSE,,Generic,Incendiary,Grenade,76561198048742900,0,76561198133908300,0,-2460.719,-586.926,-1872.836,-2442.808
esea_match_13770997.dem,4,46960,366.5195,Animal Style,Hentai Hooligans,CounterTerrorist,Terrorist,1,0,FALSE,,Generic,Incendiary,Grenade,76561198048742900,0,76561198798659600,0,-2460.719,-586.926,-1713.419,-2356.086
esea_match_13770997.dem,4,46984,366.7074,Animal Style,Hentai Hooligans,CounterTerrorist,Terrorist,2,0,FALSE,,Generic,Incendiary,Grenade,76561198048742900,0,76561198798659600,0,-2475.054,-626.2645,-1748.881,-2336.291
esea_match_13770997.dem,4,46984,366.7074,Animal Style,Hentai Hooligans,CounterTerrorist,Terrorist,2,0,FALSE,,Generic,Incendiary,Grenade,76561198048742900,0,76561198037331400,0,-2475.054,-626.2645,-1677.455,-2380.632
esea_match_13770997.dem,4,46994,366.7857,Hentai Hooligans,Animal Style,Terrorist,CounterTerrorist,1,0,FALSE,,Generic,Flash,Grenade,76561198133908300,0,76561198165334100,0,-1924.248,-2484.21,-2649.508,-1708.464
esea_match_13770997.dem,4,46994,366.7857,Hentai Hooligans,Animal Style,Terrorist,CounterTerrorist,1,0,FALSE,,Generic,Flash,Grenade,76561198133908300,0,76561198165334100,0,-1924.248,-2484.21,-2649.508,-1708.464
esea_match_13770997.dem,4,47010,366.911,Animal Style,Hentai Hooligans,CounterTerrorist,Terrorist,3,0,FALSE,,Generic,Incendiary,Grenade,76561198048742900,0,76561198798659600,0,-2483.506,-675.6716,-1773.385,-2305.948
esea_match_13770997.dem,4,47010,366.911,Animal Style,Hentai Hooligans,CounterTerrorist,Terrorist,3,0,FALSE,,Generic,Incendiary,Grenade,76561198048742900,0,76561198037331400,0,-2483.506,-675.6716,-1674.068,-2380.285
esea_match_13770997.dem,4,47036,367.1146,Animal Style,Hentai Hooligans,CounterTerrorist,Terrorist,4,0,FALSE,,Generic,Incendiary,Grenade,76561198048742900,0,76561198798659600,0,-2492.217,-725.8733,-1788.361,-2264.084
esea_match_13770997.dem,4,47062,367.3181,Animal Style,Hentai Hooligans,CounterTerrorist,Terrorist,4,0,FALSE,,Generic,Incendiary,Grenade,76561198048742900,0,76561198798659600,0,-2506.556,-775.4432,-1802.62,-2235.253
esea_match_13770997.dem,4,47088,367.5218,Animal Style,Hentai Hooligans,CounterTerrorist,Terrorist,5,0,FALSE,,Generic,Incendiary,Grenade,76561198048742900,0,76561198798659600,0,-2521.784,-824.8661,-1810.776,-2228.353
esea_match_13770997.dem,4,47112,367.7097,Animal Style,Hentai Hooligans,CounterTerrorist,Terrorist,6,0,FALSE,,Generic,Incendiary,Grenade,76561198048742900,0,76561198798659600,0,-2534.759,-866.5715,-1815.866,-2217.656
esea_match_13770997.dem,4,47366,369.6985,Animal Style,Hentai Hooligans,CounterTerrorist,Terrorist,27,5,FALSE,,Stomach,M4A4,Rifle,76561198165334100,0,76561198798659600,0,-2630.415,-1902.052,-2010.69,-1969.085
esea_match_13770997.dem,4,47380,369.8082,Animal Style,Hentai Hooligans,CounterTerrorist,Terrorist,27,5,FALSE,,Stomach,M4A4,Rifle,76561198165334100,0,76561198798659600,0,-2631.101,-1908.763,-2010.933,-1971.468
esea_match_13770997.dem,4,47424,370.1527,Animal Style,Hentai Hooligans,CounterTerrorist,Terrorist,21,4,FALSE,,Chest,M4A4,Rifle,76561198165334100,0,76561198798659600,0,-2633.734,-1933.74,-2011.01,-1972.022
esea_match_13770997.dem,4,47558,371.202,Animal Style,Hentai Hooligans,CounterTerrorist,Terrorist,21,4,FALSE,,Chest,M4A4,Rifle,76561198048742900,0,76561198037331400,0,-2789.452,-1552.559,-1965.214,-2153.608
esea_match_13770997.dem,4,47580,371.3742,Animal Style,Hentai Hooligans,CounterTerrorist,Terrorist,27,5,FALSE,,Stomach,M4A4,Rifle,76561198048742900,0,76561198037331400,0,-2792.637,-1557.001,-1965.478,-2156.477
esea_match_13770997.dem,4,47638,371.8284,Animal Style,Hentai Hooligans,CounterTerrorist,Terrorist,27,5,FALSE,,Stomach,M4A4,Rifle,76561198048742900,0,76561198037331400,0,-2801.527,-1569.41,-1967.883,-2151.867
esea_match_13770997.dem,4,47672,372.0946,Hentai Hooligans,Animal Style,Terrorist,CounterTerrorist,33,4,FALSE,,Stomach,AK47,Rifle,76561198037331400,0,76561198048742900,0,-1968.029,-2151.917,-2802.396,-1570.563
esea_match_13770997.dem,4,47696,372.2826,Hentai Hooligans,Animal Style,Terrorist,CounterTerrorist,33,4,FALSE,,Stomach,AK47,Rifle,76561198037331400,0,76561198048742900,0,-1966.056,-2149.102,-2800.544,-1567.824
esea_match_13770997.dem,4,47696,372.2826,Animal Style,Hentai Hooligans,CounterTerrorist,Terrorist,20,18,FALSE,,Head,M4A4,Rifle,76561198048742900,0,76561198037331400,0,-2800.544,-1567.824,-1966.056,-2149.102
esea_match_13770997.dem,4,47757,372.7524,Hentai Hooligans,Animal Style,Terrorist,CounterTerrorist,27,3,FALSE,,Chest,AK47,Rifle,76561198133908300,0,76561198165334100,0,-3115.521,-2238.263,-2625.976,-1910.789
esea_match_13770997.dem,4,47771,372.862,Hentai Hooligans,Animal Style,Terrorist,CounterTerrorist,71,0,FALSE,,Head,AK47,Rifle,76561198133908300,0,76561198165334100,0,-3116.213,-2236.618,-2620.552,-1907.78
esea_match_13770997.dem,4,47861,373.5667,Hentai Hooligans,Animal Style,Terrorist,CounterTerrorist,27,3,FALSE,,RightArm,AK47,Rifle,76561198082200400,0,76561198048742900,0,-2117.284,-1264.031,-2734.045,-1487.227
esea_match_13770997.dem,4,47873,373.6607,Hentai Hooligans,Animal Style,Terrorist,CounterTerrorist,7,3,FALSE,,Chest,AK47,Rifle,76561198082200400,0,76561198048742900,0,-2117.284,-1264.031,-2728.556,-1485.276
esea_match_13770997.dem,4,48033,374.9135,Hentai Hooligans,Animal Style,Terrorist,CounterTerrorist,27,3,FALSE,,Chest,AK47,Rifle,76561198082200400,0,76561198169360500,0,-2198.22,-1316.16,-2846.169,-1138.007
esea_match_13770997.dem,4,48045,375.0075,Hentai Hooligans,Animal Style,Terrorist,CounterTerrorist,27,3,FALSE,,Chest,AK47,Rifle,76561198082200400,0,76561198169360500,0,-2201.122,-1308.649,-2845.976,-1137.183
esea_match_13770997.dem,4,48057,375.1014,Hentai Hooligans,Animal Style,Terrorist,CounterTerrorist,33,4,FALSE,,Stomach,AK47,Rifle,76561198082200400,0,76561198169360500,0,-2201.719,-1302.389,-2845.747,-1136.371
esea_match_13770997.dem,4,48071,375.2111,Hentai Hooligans,Animal Style,Terrorist,CounterTerrorist,13,4,FALSE,,Stomach,AK47,Rifle,76561198082200400,0,76561198169360500,0,-2201.104,-1293.851,-2844.974,-1135.365
esea_match_13770997.dem,4,49761,388.4442,Hentai Hooligans,Hentai Hooligans,Terrorist,Terrorist,1,0,FALSE,,Generic,Incendiary,Grenade,76561197961009200,0,76561198082200400,0,-2471.699,293.7552,-2469.844,1194.07
esea_match_13770997.dem,4,52351,408.662,Animal Style,Hentai Hooligans,CounterTerrorist,Terrorist,21,4,TRUE,A,Chest,M4A4,Rifle,76561198055191000,0,76561198133908300,0,-2179.137,-348.6709,-2758.682,648.1943
esea_match_13770997.dem,4,52363,408.756,Animal Style,Hentai Hooligans,CounterTerrorist,Terrorist,21,4,TRUE,A,Chest,M4A4,Rifle,76561198055191000,0,76561198133908300,0,-2179.987,-344.8814,-2758.805,648.1267
esea_match_13770997.dem,4,52375,408.8499,Animal Style,Hentai Hooligans,CounterTerrorist,Terrorist,26,5,TRUE,A,Stomach,M4A4,Rifle,76561198055191000,0,76561198133908300,0,-2182.443,-344.8802,-2758.805,648.1267
esea_match_13770997.dem,4,52399,409.0379,Animal Style,Hentai Hooligans,CounterTerrorist,Terrorist,21,4,TRUE,A,Chest,M4A4,Rifle,76561198055191000,0,76561198133908300,0,-2187.536,-347.4987,-2758.805,648.1267
esea_match_13770997.dem,4,52419,409.1945,Hentai Hooligans,Animal Style,Terrorist,CounterTerrorist,26,3,TRUE,A,RightArm,AK47,Rifle,76561198133908300,0,76561198055191000,0,-2758.805,648.1267,-2192.899,-350.517
esea_match_13770997.dem,4,52433,409.3041,Animal Style,Hentai Hooligans,CounterTerrorist,Terrorist,10,0,TRUE,A,RightLeg,M4A4,Rifle,76561198055191000,0,76561198133908300,0,-2194.867,-351.6135,-2758.805,648.1267
esea_match_13770997.dem,4,52551,410.2281,Hentai Hooligans,Animal Style,Terrorist,CounterTerrorist,2,0,TRUE,A,Chest,AK47,Rifle,76561198082200400,0,76561198055191000,0,-2803.433,839.5682,-2175.829,-302.722
esea_match_13770997.dem,4,52681,411.246,Hentai Hooligans,Animal Style,Terrorist,CounterTerrorist,26,3,TRUE,A,Chest,AK47,Rifle,76561198082200400,0,76561198055191000,0,-2862.252,805.407,-2200.123,-284.544
esea_match_13770997.dem,4,52695,411.3556,Hentai Hooligans,Animal Style,Terrorist,CounterTerrorist,26,3,TRUE,A,Chest,AK47,Rifle,76561198082200400,0,76561198055191000,0,-2861.989,805.5663,-2200.251,-284.614
esea_match_13770997.dem,4,52733,411.6532,Hentai Hooligans,Animal Style,Terrorist,CounterTerrorist,16,2,TRUE,A,Stomach,AK47,Rifle,76561198082200400,0,76561198055191000,0,-2857.176,808.4965,-2196.758,-282.5112
esea_match_13770997.dem,4,52745,411.7471,Hentai Hooligans,Animal Style,Terrorist,CounterTerrorist,4,3,TRUE,A,RightArm,AK47,Rifle,76561198082200400,0,76561198055191000,0,-2854.853,809.8644,-2193.212,-280.3876
esea_match_13770997.dem,4,53481,417.5102,Animal Style,Hentai Hooligans,CounterTerrorist,Terrorist,4,0,TRUE,A,Head,M4A4,Rifle,76561198055054700,0,76561198082200400,0,-2727.043,-5.965082,-2628.734,793.9201
